Entrez_Gene_Id	barcode_full	expression	gene	barcode
100169752	TCGA-FU-A3NI-01A	0	TEX36-AS1	TCGA-FU-A3NI
100169752	TCGA-FU-A3TQ-01A	0	TEX36-AS1	TCGA-FU-A3TQ
100169752	TCGA-FU-A3TX-01A	0	TEX36-AS1	TCGA-FU-A3TX
100169752	TCGA-FU-A3WB-01A	0	TEX36-AS1	TCGA-FU-A3WB
100169752	TCGA-FU-A3YQ-01A	0	TEX36-AS1	TCGA-FU-A3YQ
100169752	TCGA-FU-A40J-01A	0	TEX36-AS1	TCGA-FU-A40J
100169752	TCGA-FU-A57G-01A	0	TEX36-AS1	TCGA-FU-A57G
100169752	TCGA-FU-A5XV-01A	0	TEX36-AS1	TCGA-FU-A5XV
100169752	TCGA-FU-A770-01A	0	TEX36-AS1	TCGA-FU-A770
100169752	TCGA-GH-A9DA-01A	0	TEX36-AS1	TCGA-GH-A9DA
100169752	TCGA-HG-A2PA-01A	0	TEX36-AS1	TCGA-HG-A2PA
100169752	TCGA-HM-A3JJ-01A	0	TEX36-AS1	TCGA-HM-A3JJ
100169752	TCGA-HM-A3JK-01A	0	TEX36-AS1	TCGA-HM-A3JK
100169752	TCGA-HM-A4S6-01A	0	TEX36-AS1	TCGA-HM-A4S6
100169752	TCGA-HM-A6W2-01A	0	TEX36-AS1	TCGA-HM-A6W2
100169752	TCGA-HM-A6W2-06A	0	TEX36-AS1	TCGA-HM-A6W2
100169752	TCGA-IR-A3L7-01A	0	TEX36-AS1	TCGA-IR-A3L7
100169752	TCGA-IR-A3LA-01A	0	TEX36-AS1	TCGA-IR-A3LA
100169752	TCGA-IR-A3LB-01A	0	TEX36-AS1	TCGA-IR-A3LB
100169752	TCGA-IR-A3LC-01A	0	TEX36-AS1	TCGA-IR-A3LC
100169752	TCGA-IR-A3LF-01A	1	TEX36-AS1	TCGA-IR-A3LF
100169752	TCGA-IR-A3LH-01A	0	TEX36-AS1	TCGA-IR-A3LH
100169752	TCGA-IR-A3LI-01A	0	TEX36-AS1	TCGA-IR-A3LI
100169752	TCGA-IR-A3LK-01A	0	TEX36-AS1	TCGA-IR-A3LK
100169752	TCGA-IR-A3LL-01A	0	TEX36-AS1	TCGA-IR-A3LL
100169752	TCGA-JW-A5VG-01A	0	TEX36-AS1	TCGA-JW-A5VG
100169752	TCGA-JW-A5VH-01A	0	TEX36-AS1	TCGA-JW-A5VH
100169752	TCGA-JW-A5VI-01A	0	TEX36-AS1	TCGA-JW-A5VI
100169752	TCGA-JW-A5VJ-01A	0	TEX36-AS1	TCGA-JW-A5VJ
100169752	TCGA-JW-A5VK-01A	0	TEX36-AS1	TCGA-JW-A5VK
100169752	TCGA-JW-A5VL-01A	0	TEX36-AS1	TCGA-JW-A5VL
100169752	TCGA-JW-A69B-01A	0	TEX36-AS1	TCGA-JW-A69B
100169752	TCGA-JW-A852-01A	0	TEX36-AS1	TCGA-JW-A852
100169752	TCGA-JW-AAVH-01A	0	TEX36-AS1	TCGA-JW-AAVH
100169752	TCGA-JX-A3PZ-01A	0	TEX36-AS1	TCGA-JX-A3PZ
100169752	TCGA-JX-A3Q0-01A	0	TEX36-AS1	TCGA-JX-A3Q0
100169752	TCGA-JX-A3Q8-01A	0	TEX36-AS1	TCGA-JX-A3Q8
100169752	TCGA-JX-A5QV-01A	0	TEX36-AS1	TCGA-JX-A5QV
100169752	TCGA-LP-A4AU-01A	0	TEX36-AS1	TCGA-LP-A4AU
100169752	TCGA-LP-A4AV-01A	0	TEX36-AS1	TCGA-LP-A4AV
100169752	TCGA-LP-A4AW-01A	0	TEX36-AS1	TCGA-LP-A4AW
100169752	TCGA-LP-A4AX-01A	1	TEX36-AS1	TCGA-LP-A4AX
100169752	TCGA-LP-A5U2-01A	0	TEX36-AS1	TCGA-LP-A5U2
100169752	TCGA-LP-A5U3-01A	0	TEX36-AS1	TCGA-LP-A5U3
100169752	TCGA-LP-A7HU-01A	0	TEX36-AS1	TCGA-LP-A7HU
100169752	TCGA-MA-AA3W-01A	0	TEX36-AS1	TCGA-MA-AA3W
100169752	TCGA-MA-AA3X-01A	0	TEX36-AS1	TCGA-MA-AA3X
100169752	TCGA-MA-AA3Y-01A	0	TEX36-AS1	TCGA-MA-AA3Y
100169752	TCGA-MA-AA3Z-01A	0	TEX36-AS1	TCGA-MA-AA3Z
100169752	TCGA-MA-AA41-01A	0	TEX36-AS1	TCGA-MA-AA41
100169752	TCGA-MA-AA42-01A	0	TEX36-AS1	TCGA-MA-AA42
100169752	TCGA-MA-AA43-01A	0	TEX36-AS1	TCGA-MA-AA43
100169752	TCGA-MU-A51Y-01A	0	TEX36-AS1	TCGA-MU-A51Y
100169752	TCGA-MU-A5YI-01A	0	TEX36-AS1	TCGA-MU-A5YI
100169752	TCGA-MU-A8JM-01A	0	TEX36-AS1	TCGA-MU-A8JM
100169752	TCGA-MY-A5BD-01A	0	TEX36-AS1	TCGA-MY-A5BD
100169752	TCGA-MY-A5BE-01A	0	TEX36-AS1	TCGA-MY-A5BE
100169752	TCGA-MY-A5BF-01A	0	TEX36-AS1	TCGA-MY-A5BF
100169752	TCGA-MY-A913-01A	0	TEX36-AS1	TCGA-MY-A913
100169752	TCGA-PN-A8MA-01A	0	TEX36-AS1	TCGA-PN-A8MA
100169752	TCGA-Q1-A5R1-01A	0	TEX36-AS1	TCGA-Q1-A5R1
100169752	TCGA-Q1-A5R2-01A	0	TEX36-AS1	TCGA-Q1-A5R2
100169752	TCGA-Q1-A5R3-01A	0	TEX36-AS1	TCGA-Q1-A5R3
100169752	TCGA-Q1-A6DT-01A	0	TEX36-AS1	TCGA-Q1-A6DT
100169752	TCGA-Q1-A6DV-01A	1	TEX36-AS1	TCGA-Q1-A6DV
100169752	TCGA-Q1-A6DW-01A	0	TEX36-AS1	TCGA-Q1-A6DW
100169752	TCGA-Q1-A73O-01A	0	TEX36-AS1	TCGA-Q1-A73O
100169752	TCGA-Q1-A73P-01A	0	TEX36-AS1	TCGA-Q1-A73P
100169752	TCGA-Q1-A73Q-01A	0	TEX36-AS1	TCGA-Q1-A73Q
100169752	TCGA-Q1-A73R-01A	0	TEX36-AS1	TCGA-Q1-A73R
100169752	TCGA-Q1-A73S-01A	0	TEX36-AS1	TCGA-Q1-A73S
100169752	TCGA-R2-A69V-01A	0	TEX36-AS1	TCGA-R2-A69V
100169752	TCGA-RA-A741-01A	0	TEX36-AS1	TCGA-RA-A741
100169752	TCGA-UC-A7PD-01A	0	TEX36-AS1	TCGA-UC-A7PD
100169752	TCGA-UC-A7PF-01A	0	TEX36-AS1	TCGA-UC-A7PF
100169752	TCGA-UC-A7PG-01A	0	TEX36-AS1	TCGA-UC-A7PG
100169752	TCGA-UC-A7PG-06A	0	TEX36-AS1	TCGA-UC-A7PG
100169752	TCGA-UC-A7PI-01A	0	TEX36-AS1	TCGA-UC-A7PI
100169752	TCGA-VS-A8EB-01A	0	TEX36-AS1	TCGA-VS-A8EB
100169752	TCGA-VS-A8EC-01A	0	TEX36-AS1	TCGA-VS-A8EC
100169752	TCGA-VS-A8EG-01A	0	TEX36-AS1	TCGA-VS-A8EG
100169752	TCGA-VS-A8EH-01A	0	TEX36-AS1	TCGA-VS-A8EH
100169752	TCGA-VS-A8EI-01A	0	TEX36-AS1	TCGA-VS-A8EI
100169752	TCGA-VS-A8EJ-01A	0	TEX36-AS1	TCGA-VS-A8EJ
100169752	TCGA-VS-A8EK-01A	0	TEX36-AS1	TCGA-VS-A8EK
100169752	TCGA-VS-A8EL-01A	0	TEX36-AS1	TCGA-VS-A8EL
100169752	TCGA-VS-A8Q8-01A	0	TEX36-AS1	TCGA-VS-A8Q8
100169752	TCGA-VS-A8Q9-01A	0	TEX36-AS1	TCGA-VS-A8Q9
100169752	TCGA-VS-A8QA-01A	10	TEX36-AS1	TCGA-VS-A8QA
100169752	TCGA-VS-A8QC-01A	1	TEX36-AS1	TCGA-VS-A8QC
100169752	TCGA-VS-A8QF-01A	0	TEX36-AS1	TCGA-VS-A8QF
100169752	TCGA-VS-A8QH-01A	0	TEX36-AS1	TCGA-VS-A8QH
100169752	TCGA-VS-A8QM-01A	1	TEX36-AS1	TCGA-VS-A8QM
100169752	TCGA-VS-A94W-01A	0	TEX36-AS1	TCGA-VS-A94W
100169752	TCGA-VS-A94X-01A	0	TEX36-AS1	TCGA-VS-A94X
100169752	TCGA-VS-A94Y-01A	0	TEX36-AS1	TCGA-VS-A94Y
100169752	TCGA-VS-A94Z-01A	0	TEX36-AS1	TCGA-VS-A94Z
100169752	TCGA-VS-A950-01A	0	TEX36-AS1	TCGA-VS-A950
100169752	TCGA-VS-A952-01A	1	TEX36-AS1	TCGA-VS-A952
100169752	TCGA-VS-A953-01A	0	TEX36-AS1	TCGA-VS-A953
100169752	TCGA-VS-A954-01A	0	TEX36-AS1	TCGA-VS-A954
100169752	TCGA-VS-A957-01A	0	TEX36-AS1	TCGA-VS-A957
100169752	TCGA-VS-A958-01A	0	TEX36-AS1	TCGA-VS-A958
100169752	TCGA-VS-A959-01A	0	TEX36-AS1	TCGA-VS-A959
100169752	TCGA-VS-A9U5-01A	0	TEX36-AS1	TCGA-VS-A9U5
100169752	TCGA-VS-A9U6-01A	0	TEX36-AS1	TCGA-VS-A9U6
100169752	TCGA-VS-A9U7-01A	0	TEX36-AS1	TCGA-VS-A9U7
100169752	TCGA-VS-A9UB-01A	0	TEX36-AS1	TCGA-VS-A9UB
100169752	TCGA-VS-A9UC-01A	0	TEX36-AS1	TCGA-VS-A9UC
100169752	TCGA-VS-A9UD-01A	0	TEX36-AS1	TCGA-VS-A9UD
100169752	TCGA-VS-A9UH-01A	0	TEX36-AS1	TCGA-VS-A9UH
100169752	TCGA-VS-A9UI-01A	0	TEX36-AS1	TCGA-VS-A9UI
100169752	TCGA-VS-A9UJ-01A	0	TEX36-AS1	TCGA-VS-A9UJ
100169752	TCGA-VS-A9UL-01A	0	TEX36-AS1	TCGA-VS-A9UL
100169752	TCGA-VS-A9UM-01A	0	TEX36-AS1	TCGA-VS-A9UM
100169752	TCGA-VS-A9UO-01A	0	TEX36-AS1	TCGA-VS-A9UO
100169752	TCGA-VS-A9UP-01A	0	TEX36-AS1	TCGA-VS-A9UP
100169752	TCGA-VS-A9UQ-01A	0	TEX36-AS1	TCGA-VS-A9UQ
100169752	TCGA-VS-A9UR-01A	0	TEX36-AS1	TCGA-VS-A9UR
100169752	TCGA-VS-A9UT-01A	0	TEX36-AS1	TCGA-VS-A9UT
100169752	TCGA-VS-A9UU-01A	0	TEX36-AS1	TCGA-VS-A9UU
100169752	TCGA-VS-A9UV-01A	0	TEX36-AS1	TCGA-VS-A9UV
100169752	TCGA-VS-A9UY-01A	0	TEX36-AS1	TCGA-VS-A9UY
100169752	TCGA-VS-A9UZ-01A	2	TEX36-AS1	TCGA-VS-A9UZ
100169752	TCGA-VS-A9V0-01A	0	TEX36-AS1	TCGA-VS-A9V0
100169752	TCGA-VS-A9V1-01A	0	TEX36-AS1	TCGA-VS-A9V1
100169752	TCGA-VS-A9V2-01A	0	TEX36-AS1	TCGA-VS-A9V2
100169752	TCGA-VS-A9V3-01A	0	TEX36-AS1	TCGA-VS-A9V3
100169752	TCGA-VS-A9V4-01A	0	TEX36-AS1	TCGA-VS-A9V4
100169752	TCGA-VS-A9V5-01A	0	TEX36-AS1	TCGA-VS-A9V5
100169752	TCGA-VS-AA62-01A	0	TEX36-AS1	TCGA-VS-AA62
100169752	TCGA-WL-A834-01A	0	TEX36-AS1	TCGA-WL-A834
100169752	TCGA-XS-A8TJ-01A	0	TEX36-AS1	TCGA-XS-A8TJ
100169752	TCGA-ZJ-A8QO-01A	0	TEX36-AS1	TCGA-ZJ-A8QO
100169752	TCGA-ZJ-A8QQ-01A	0	TEX36-AS1	TCGA-ZJ-A8QQ
100169752	TCGA-ZJ-A8QR-01A	0	TEX36-AS1	TCGA-ZJ-A8QR
100169752	TCGA-ZJ-AAX4-01A	0	TEX36-AS1	TCGA-ZJ-AAX4
100169752	TCGA-ZJ-AAX8-01A	0	TEX36-AS1	TCGA-ZJ-AAX8
100169752	TCGA-ZJ-AAXA-01A	0	TEX36-AS1	TCGA-ZJ-AAXA
100169752	TCGA-ZJ-AAXB-01A	0	TEX36-AS1	TCGA-ZJ-AAXB
100169752	TCGA-ZJ-AAXD-01A	0	TEX36-AS1	TCGA-ZJ-AAXD
100169752	TCGA-ZJ-AAXF-01A	0	TEX36-AS1	TCGA-ZJ-AAXF
100169752	TCGA-ZJ-AAXI-01A	0	TEX36-AS1	TCGA-ZJ-AAXI
100169752	TCGA-ZJ-AAXJ-01A	0	TEX36-AS1	TCGA-ZJ-AAXJ
100169752	TCGA-ZJ-AAXN-01A	0	TEX36-AS1	TCGA-ZJ-AAXN
100169752	TCGA-ZJ-AAXT-01A	0	TEX36-AS1	TCGA-ZJ-AAXT
100169752	TCGA-ZJ-AAXU-01A	0	TEX36-AS1	TCGA-ZJ-AAXU
100169752	TCGA-ZJ-AB0H-01A	1	TEX36-AS1	TCGA-ZJ-AB0H
100169752	TCGA-ZJ-AB0I-01A	0	TEX36-AS1	TCGA-ZJ-AB0I
100169752	TCGA-ZX-AA5X-01A	0	TEX36-AS1	TCGA-ZX-AA5X
